bidang_studi_code,jenjang_code,curriculum_code,kelas,pages,lks_price,pg_price,periode,year,merk_code,stock,publisher_code
PPKN,SD,MER,1,112,4400,9000,2,2025,SKR,10
PPKN,SD,MER,2,112,4400,9000,2,2025,SKR,10
PPKN,SD,MER,3,112,4400,9000,2,2025,SKR,10
PPKN,SD,MER,4,112,4400,9000,2,2025,SKR,10
PPKN,SD,MER,5,112,4400,9000,2,2025,SKR,10
PPKN,SD,MER,6,112,4400,9000,2,2025,SKR,10
IND,SD,MER,1,112,4400,9000,2,2025,SKR,10
IND,SD,MER,2,112,4400,9000,2,2025,SKR,10
IND,SD,MER,3,112,4400,9000,2,2025,SKR,10
IND,SD,MER,4,112,4400,9000,2,2025,SKR,10
IND,SD,MER,5,112,4400,9000,2,2025,SKR,10
IND,SD,MER,6,112,4400,9000,2,2025,SKR,10
MTK,SD,MER,1,112,4400,9000,2,2025,SKR,10
MTK,SD,MER,2,112,4400,9000,2,2025,SKR,10
MTK,SD,MER,3,112,4400,9000,2,2025,SKR,10
MTK,SD,MER,4,112,4400,9000,2,2025,SKR,10
